Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
22/05/2020,ID-JA,Jambi,2,0,0,2,90,0,8,82,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,1.027.236.404,-169.769.766,0.57,25.76,0.00,0.00,0.00%,8.89%,,1.00
22/05/2020,ID-JB,Jawa Barat,39,1,10,28,1972,120,429,1423,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.86,43.67,0.02,2.66,6.09%,21.75%,0.47,
22/05/2020,ID-JT,Jawa Tengah,17,0,0,17,1223,61,252,910,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.47,33.63,0.00,1.68,4.99%,20.61%,0.68,1.00
22/05/2020,ID-JI,Jawa Timur,125,14,10,101,3048,254,401,2393,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,3.09,75.30,0.35,6.27,8.33%,13.16%,0.25,1.08
22/05/2020,ID-KB,Kalimantan Barat,7,0,1,6,137,2,37,98,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,1.111.211.776,-0.086474572,1.29,25.26,0.00,0.37,1.46%,27.01%,7.00,1.00
22/05/2020,ID-KS,Kalimantan Selatan,21,1,0,20,569,60,77,432,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,1.154.385.783,-2.993.594.979,5.22,141.44,0.25,14.91,10.54%,13.53%,2.63,0.25
22/05/2020,ID-KT,Kalimantan Tengah,35,4,15,16,285,14,92,179,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,13.62,110.88,1.56,5.45,4.91%,32.28%,2.69,
22/05/2020,ID-KI,Kalimantan Timur,5,0,6,-1,268,3,101,164,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,1.41,75.45,0.00,0.84,1.12%,37.69%,2.50,1.00
22/05/2020,ID-KU,Kalimantan Utara,1,0,3,-2,163,1,57,105,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,1.162.188.791,2.891.012.621,1.54,251.39,0.00,1.54,0.61%,34.97%,0.50,1.00
22/05/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,36,1,26,9,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,1.065.499.324,-2.447.444.127,0.00,26.09,0.00,0.72,2.78%,72.22%,0.00,1.00
22/05/2020,ID-KR,Kepulauan Riau,1,0,4,-3,136,11,85,40,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261.746,3.916.346,0.52,70.49,0.00,5.70,8.09%,62.50%,,1.00
22/05/2020,ID-LA,Lampung,4,0,5,-1,105,8,36,61,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.44,11.54,0.00,0.88,7.62%,34.29%,0.25,1.00
22/05/2020,ID-MA,Maluku,22,0,0,22,157,7,21,129,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,11.91,85.00,0.00,3.79,4.46%,13.38%,2.00,1.00
22/05/2020,ID-MU,Maluku Utara,2,0,0,2,99,4,13,82,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,1.53,75.70,0.00,3.06,4.04%,13.13%,2.00,1.00
22/05/2020,ID-NB,Nusa Tenggara Barat,54,0,3,51,462,7,220,235,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,1.175.086.257,-8.606.998.866,10.25,87.66,0.00,1.33,1.52%,47.62%,3.18,1.00
22/05/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,79,1,6,72,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592.271,-8.682.205,0.00,14.60,0.00,0.18,1.27%,7.59%,0.00,1.00
22/05/2020,ID-PA,Papua,27,0,0,27,434,6,48,380,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,6.22,99.99,0.00,1.38,1.38%,11.06%,27.00,1.00
22/05/2020,ID-PB,Papua Barat,10,0,4,6,119,0,11,108,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,1.329.762.624,-2.045.160.182,8.77,104.32,0.00,0.00,0.00%,9.24%,3.33,1.00
22/05/2020,ID-RI,Riau,1,0,0,1,108,6,66,36,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,1.018.051.092,0.511647851,0.16,17.78,0.00,0.99,5.56%,61.11%,1.00,1.00
22/05/2020,ID-SR,Sulawesi Barat,0,0,1,-1,86,2,26,58,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,1.193.450.194,-2.461.746.053,0.00,55.13,0.00,1.28,2.33%,30.23%,0.00,1.00
22/05/2020,ID-SN,Sulawesi Selatan,71,2,19,50,1203,60,416,727,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,7.53,127.61,0.21,6.36,4.99%,34.58%,2.15,0.67
22/05/2020,ID-ST,Sulawesi Tengah,1,0,0,1,118,4,37,77,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,1.212.010.927,-100.413.668,0.34,39.92,0.00,1.35,3.39%,31.36%,0.50,1.00
22/05/2020,ID-SG,Sulawesi Tenggara,9,0,5,4,211,4,30,177,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,3.41,80.06,0.00,1.52,1.90%,14.22%,,1.00
22/05/2020,ID-SA,Sulawesi Utara,18,4,0,14,196,23,30,143,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,1.245.212.396,1.259.638.212,6.81,74.19,1.51,8.71,11.73%,15.31%,0.60,1.00
22/05/2020,ID-SB,Sumatera Barat,2,0,5,-3,438,24,158,256,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,1.004.650.624,-0.850253225,0.36,79.36,0.00,4.35,5.48%,36.07%,0.25,1.00
22/05/2020,ID-SS,Sumatera Selatan,19,1,5,13,690,25,99,566,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,1.041.694.647,-3.216.211.808,2.31,83.97,0.12,3.04,3.62%,14.35%,0.68,1.00
22/05/2020,ID-SU,Sumatera Utara,12,1,28,-17,278,35,102,141,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.81,18.69,0.07,2.35,12.59%,36.69%,0.52,1.00
23/05/2020,ID-AC,Aceh,0,0,1,-1,19,1,17,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,9.691.052.174,4.225.614.628,0.00,3.62,0.00,0.19,5.26%,89.47%,0.00,1.00
23/05/2020,ID-BA,Bali,8,0,3,5,379,2,280,97,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,1.151.317.136,-8.369.471.688,1.90,89.89,0.00,0.47,0.53%,73.88%,1.33,1.00
23/05/2020,ID-BT,Banten,0,0,0,0,710,65,172,473,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.00,66.22,0.00,6.06,9.15%,24.23%,0.00,0.00
23/05/2020,ID-BE,Bengkulu,0,0,0,0,69,2,9,58,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,1.023.384.213,-3.533.583.627,0.00,34.51,0.00,1.00,2.90%,13.04%,1.00,1.00
23/05/2020,ID-JK,DKI Jakarta,111,1,55,55,5901,466,1507,3928,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,10.23,544.06,0.09,42.96,7.90%,25.54%,1.08,0.03
23/05/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,6,-1,210,8,129,73,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,1.38,57.84,0.00,2.20,3.81%,61.43%,1.00,1.00
23/05/2020,ID-GO,Gorontalo,2,0,1,1,49,2,18,29,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,1.223.760.581,0.687002604,1.69,41.50,0.00,1.69,4.08%,36.73%,0.67,1.00
23/05/2020,IDN,Indonesia,949,25,192,732,21745,1351,5249,15145,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,3.58,82.00,0.09,5.09,6.21%,24.14%,1.50,0.52
23/05/2020,ID-JA,Jambi,0,0,5,-5,90,0,13,77,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,1.027.236.404,-169.769.766,0.00,25.76,0.00,0.00,0.00%,14.44%,0.00,1.00
23/05/2020,ID-JB,Jawa Barat,57,2,39,16,2029,122,468,1439,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,1.26,44.93,0.04,2.70,6.01%,23.07%,1.46,2.00
23/05/2020,ID-JT,Jawa Tengah,54,0,0,54,1277,61,252,964,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,1.48,35.12,0.00,1.68,4.78%,19.73%,3.18,1.00
23/05/2020,ID-JI,Jawa Timur,452,14,13,425,3500,268,414,2818,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,11.17,86.46,0.35,6.62,7.66%,11.83%,3.62,1.00
23/05/2020,ID-KB,Kalimantan Barat,28,0,0,28,165,2,37,126,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,1.111.211.776,-0.086474572,5.16,30.43,0.00,0.37,1.21%,22.42%,4.00,1.00
23/05/2020,ID-KS,Kalimantan Selatan,18,2,0,16,587,62,77,448,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,1.154.385.783,-2.993.594.979,4.47,145.91,0.50,15.41,10.56%,13.12%,0.86,2.00
23/05/2020,ID-KT,Kalimantan Tengah,2,0,0,2,287,14,92,181,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,0.78,111.66,0.00,5.45,4.88%,32.06%,0.06,0.00
23/05/2020,ID-KI,Kalimantan Timur,3,0,3,0,271,3,104,164,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.84,76.29,0.00,0.84,1.11%,38.38%,0.60,1.00
23/05/2020,ID-KU,Kalimantan Utara,0,0,0,0,163,1,57,105,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,1.162.188.791,2.891.012.621,0.00,251.39,0.00,1.54,0.61%,34.97%,0.00,1.00
23/05/2020,ID-BB,Kepulauan Bangka Belitung,3,0,1,2,39,1,27,11,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,1.065.499.324,-2.447.444.127,2.17,28.27,0.00,0.72,2.56%,69.23%,,1.00
23/05/2020,ID-KR,Kepulauan Riau,8,1,1,6,144,12,86,46,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261.746,3.916.346,4.15,74.63,0.52,6.22,8.33%,59.72%,8.00,
23/05/2020,ID-LA,Lampung,0,0,4,-4,105,8,40,57,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.00,11.54,0.00,0.88,7.62%,38.10%,0.00,1.00
23/05/2020,ID-MA,Maluku,0,0,0,0,157,7,21,129,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,0.00,85.00,0.00,3.79,4.46%,13.38%,0.00,1.00
23/05/2020,ID-MU,Maluku Utara,0,0,0,0,99,4,13,82,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,0.00,75.70,0.00,3.06,4.04%,13.13%,0.00,1.00
23/05/2020,ID-NB,Nusa Tenggara Barat,10,1,7,2,472,8,227,237,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,1.175.086.257,-8.606.998.866,1.90,89.56,0.19,1.52,1.69%,48.09%,0.19,
23/05/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,79,1,6,72,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592.271,-8.682.205,0.00,14.60,0.00,0.18,1.27%,7.59%,1.00,1.00
23/05/2020,ID-PA,Papua,56,0,0,56,490,6,48,436,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,12.90,112.89,0.00,1.38,1.22%,9.80%,2.07,1.00
23/05/2020,ID-PB,Papua Barat,10,1,8,1,129,1,19,109,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,1.329.762.624,-2.045.160.182,8.77,113.09,0.88,0.88,0.78%,14.73%,1.00,
23/05/2020,ID-RI,Riau,1,0,0,1,109,6,66,37,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,1.018.051.092,0.511647851,0.16,17.95,0.00,0.99,5.50%,60.55%,1.00,1.00
23/05/2020,ID-SR,Sulawesi Barat,0,0,1,-1,86,2,27,57,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,1.193.450.194,-2.461.746.053,0.00,55.13,0.00,1.28,2.33%,31.40%,1.00,1.00
23/05/2020,ID-SN,Sulawesi Selatan,57,0,6,51,1260,60,422,778,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,6.05,133.66,0.00,6.36,4.76%,33.49%,0.80,0.00
23/05/2020,ID-ST,Sulawesi Tengah,2,0,0,2,120,4,37,79,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,1.212.010.927,-100.413.668,0.68,40.60,0.00,1.35,3.33%,30.83%,2.00,1.00
23/05/2020,ID-SG,Sulawesi Tenggara,4,0,21,-17,215,4,51,160,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,1.52,81.58,0.00,1.52,1.86%,23.72%,0.44,1.00
23/05/2020,ID-SA,Sulawesi Utara,3,2,1,0,199,25,31,143,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,1.245.212.396,1.259.638.212,1.14,75.33,0.76,9.46,12.56%,15.58%,0.17,0.50
23/05/2020,ID-SB,Sumatera Barat,5,1,18,-14,443,25,176,242,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,1.004.650.624,-0.850253225,0.91,80.26,0.18,4.53,5.64%,39.73%,2.50,
23/05/2020,ID-SS,Sumatera Selatan,32,3,2,27,722,28,101,593,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,1.041.694.647,-3.216.211.808,3.89,87.86,0.37,3.41,3.88%,13.99%,1.68,3.00
23/05/2020,ID-SU,Sumatera Utara,9,0,0,9,287,35,102,150,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.61,19.29,0.00,2.35,12.20%,35.54%,0.75,0.00
24/05/2020,ID-AC,Aceh,0,0,0,0,19,1,17,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,9.691.052.174,4.225.614.628,0.00,3.62,0.00,0.19,5.26%,89.47%,1.00,1.00
24/05/2020,ID-BA,Bali,6,0,6,0,385,2,286,97,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,1.151.317.136,-8.369.471.688,1.42,91.32,0.00,0.47,0.52%,74.29%,0.75,1.00
24/05/2020,ID-BT,Banten,21,0,4,17,731,65,176,490,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,1.96,68.18,0.00,6.06,8.89%,24.08%,,1.00
24/05/2020,ID-BE,Bengkulu,0,0,0,0,69,2,9,58,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,1.023.384.213,-3.533.583.627,0.00,34.51,0.00,1.00,2.90%,13.04%,1.00,1.00
24/05/2020,ID-JK,DKI Jakarta,113,0,22,91,6014,466,1529,4019,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,10.42,554.48,0.00,42.96,7.75%,25.42%,1.02,0.00
24/05/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,4,-3,211,8,133,70,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.28,58.11,0.00,2.20,3.79%,63.03%,0.20,1.00
24/05/2020,ID-GO,Gorontalo,9,0,0,9,58,2,18,38,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,1.223.760.581,0.687002604,7.62,49.13,0.00,1.69,3.45%,31.03%,4.50,1.00
24/05/2020,IDN,Indonesia,526,21,153,352,22271,1372,5402,15497,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,1.98,83.98,0.08,5.17,6.16%,24.26%,0.55,0.84
24/05/2020,ID-JA,Jambi,4,0,2,2,94,0,15,79,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,1.027.236.404,-169.769.766,1.15,26.91,0.00,0.00,0.00%,15.96%,,1.00
24/05/2020,ID-JB,Jawa Barat,47,1,8,38,2076,123,476,1477,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,1.04,45.97,0.02,2.72,5.92%,22.93%,0.82,0.50
24/05/2020,ID-JT,Jawa Tengah,21,0,4,17,1298,61,256,981,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.58,35.69,0.00,1.68,4.70%,19.72%,0.39,1.00
24/05/2020,ID-JI,Jawa Timur,77,12,39,26,3577,280,453,2844,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,1.90,88.37,0.30,6.92,7.83%,12.66%,0.17,0.86
24/05/2020,ID-KB,Kalimantan Barat,0,0,0,0,165,2,37,126,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,1.111.211.776,-0.086474572,0.00,30.43,0.00,0.37,1.21%,22.42%,0.00,1.00
24/05/2020,ID-KS,Kalimantan Selatan,9,2,3,4,596,64,80,452,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,1.154.385.783,-2.993.594.979,2.24,148.15,0.50,15.91,10.74%,13.42%,0.50,1.00
24/05/2020,ID-KT,Kalimantan Tengah,15,0,0,15,302,14,92,196,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,5.84,117.50,0.00,5.45,4.64%,30.46%,7.50,1.00
24/05/2020,ID-KI,Kalimantan Timur,2,0,0,2,273,3,104,166,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.56,76.85,0.00,0.84,1.10%,38.10%,0.67,1.00
24/05/2020,ID-KU,Kalimantan Utara,1,0,2,-1,164,1,59,104,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,1.162.188.791,2.891.012.621,1.54,252.93,0.00,1.54,0.61%,35.98%,,1.00
24/05/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,39,1,27,11,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,1.065.499.324,-2.447.444.127,0.00,28.27,0.00,0.72,2.56%,69.23%,0.00,1.00
24/05/2020,ID-KR,Kepulauan Riau,4,0,0,4,148,12,86,50,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261.746,3.916.346,2.07,76.71,0.00,6.22,8.11%,58.11%,0.50,0.00
24/05/2020,ID-LA,Lampung,4,2,5,-3,109,10,45,54,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.44,11.98,0.22,1.10,9.17%,41.28%,,
24/05/2020,ID-MA,Maluku,2,0,5,-3,159,7,26,126,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,1.08,86.08,0.00,3.79,4.40%,16.35%,,1.00
24/05/2020,ID-MU,Maluku Utara,1,1,0,0,100,5,13,82,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,0.76,76.46,0.76,3.82,5.00%,13.00%,,
24/05/2020,ID-NB,Nusa Tenggara Barat,4,0,0,4,476,8,227,241,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,1.175.086.257,-8.606.998.866,0.76,90.32,0.00,1.52,1.68%,47.69%,0.40,0.00
24/05/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,79,1,6,72,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592.271,-8.682.205,0.00,14.60,0.00,0.18,1.27%,7.59%,1.00,1.00
24/05/2020,ID-PA,Papua,62,0,0,62,552,6,48,498,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,14.28,127.18,0.00,1.38,1.09%,8.70%,1.11,1.00
24/05/2020,ID-PB,Papua Barat,1,0,0,1,130,1,19,110,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,1.329.762.624,-2.045.160.182,0.88,113.97,0.00,0.88,0.77%,14.62%,0.10,0.00
24/05/2020,ID-RI,Riau,1,0,1,0,110,6,67,37,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,1.018.051.092,0.511647851,0.16,18.11,0.00,0.99,5.45%,60.91%,1.00,1.00
24/05/2020,ID-SR,Sulawesi Barat,0,0,0,0,86,2,27,57,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,1.193.450.194,-2.461.746.053,0.00,55.13,0.00,1.28,2.33%,31.40%,1.00,1.00
24/05/2020,ID-SN,Sulawesi Selatan,32,2,33,-3,1292,62,455,775,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,3.39,137.05,0.21,6.58,4.80%,35.22%,0.56,
24/05/2020,ID-ST,Sulawesi Tengah,0,0,9,-9,120,4,46,70,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,1.212.010.927,-100.413.668,0.00,40.60,0.00,1.35,3.33%,38.33%,0.00,1.00
